participant.label,survey.1.player.package_UBI,survey.1.player.package_penalty,survey.1.player.package_weight_loss,survey.1.player.first_topic,survey.1.player.second_topic,survey.1.player.third_topic,survey.1.player.message_order_UBI,survey.1.player.message_order_penalty,survey.1.player.message_order_weight_loss,survey.1.player.UBI_statement_formulation,survey.1.player.penalty_statement_formulation,survey.1.player.weight_loss_statement_formulation,survey.1.player.big1,survey.1.player.big2,survey.1.player.big3,survey.1.player.big4,survey.1.player.big5,survey.1.player.big6,survey.1.player.big7,survey.1.player.big8,survey.1.player.big9,survey.1.player.big10,survey.1.player.age,survey.1.player.gender,survey.1.player.ethnicity,survey.1.player.country_of_birth,survey.1.player.country_of_residency,survey.1.player.student_status,survey.1.player.employment_status,survey.1.player.occupation_field,survey.1.player.highest_qualification,survey.1.player.init_belief_UBI,survey.1.player.init_belief_penalty,survey.1.player.init_belief_weight_loss,survey.1.player.familiarity_UBI,survey.1.player.familiarity_penalty,survey.1.player.familiarity_weight_loss
P0303,package2,package1,package2,penalty,UBI,weight_loss,1,1,0,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,2,-2,2,-1,0,-1,1,1,2,56,1,0,GB,GB,3,0,Energy Management,4,2,-1,1,1,1,0
P0240,package2,package1,package3,penalty,UBI,weight_loss,2,0,0,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,2,-2,-2,1,-1,1,-1,1,1,1,27,1,0,GB,GB,3,3,Engineer,5,-2,-1,1,0,2,1
P0290,package2,package2,package1,weight_loss,penalty,UBI,3,1,4,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,-1,2,-2,2,-2,2,-2,2,-1,2,69,1,0,GB,GB,3,1,Production planner,2,2,2,2,1,2,1
P0384,package2,package2,package2,UBI,penalty,weight_loss,4,5,1,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,-1,1,-1,1,-2,1,-1,2,-2,0,36,0,0,GB,GB,1,0,healthcare,4,-2,2,-1,0,2,1
P0377,package2,package2,package3,weight_loss,UBI,penalty,1,1,3,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,1,-1,0,-2,-1,0,1,1,1,73,0,0,GB,GB,3,4,Education,4,2,0,-1,0,0,0
P0262,package2,package3,package1,UBI,weight_loss,penalty,3,4,1,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,0,-1,-1,-2,1,-2,1,1,2,74,0,0,GB,GB,3,0,Director,5,-1,0,-1,1,1,1
P0315,package2,package3,package2,UBI,penalty,weight_loss,4,0,5,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,2,2,-2,0,0,-1,-1,2,1,1,57,0,0,GB,GB,3,0,Healthcare,4,-2,1,0,-1,0,-1
P0116,package2,package3,package3,UBI,penalty,weight_loss,2,5,0,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,1,-2,1,-1,-1,0,2,-1,-1,60,0,0,GB,GB,3,4,Civil Servant (before retiring),3,1,2,1,-2,2,1
P0122,package3,package1,package1,UBI,weight_loss,penalty,5,2,1,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,1,1,1,1,1,1,1,0,1,23,1,0,FR,GB,3,1,Sales,5,-1,2,-1,1,2,1
P0191,package3,package1,package2,penalty,weight_loss,UBI,4,3,0,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,2,1,-1,-1,0,-1,-1,2,0,0,55,1,0,GB,GB,3,0,Project Manager - retailer,4,-2,-1,-1,1,2,1
P0128,package3,package1,package3,UBI,weight_loss,penalty,3,0,3,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,2,2,1,0,-1,-2,2,2,2,2,23,0,0,GB,GB,3,1,Oil and gas,3,-2,0,2,0,-1,2
P0336,package3,package2,package1,penalty,weight_loss,UBI,2,0,4,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,2,0,-2,1,1,-1,-2,1,-2,-1,59,1,0,GB,GB,3,0,Engineering,3,1,-1,-2,0,2,0
P0356,package3,package2,package2,weight_loss,UBI,penalty,5,5,1,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,-1,1,-1,2,-2,2,-1,2,-2,2,63,1,0,GB,GB,3,0,Logistics Manager,4,2,-2,-2,0,2,-1
P0370,package3,package2,package3,UBI,weight_loss,penalty,0,2,3,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,1,-2,-2,-2,1,1,1,1,1,35,0,0,GB,GB,3,0,Speech and Language Therapist,4,-1,1,1,-1,-1,-1
P0027,package3,package3,package1,UBI,weight_loss,penalty,1,4,4,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,-1,-1,-1,1,1,1,0,1,-2,0,21,0,1,GB,GB,1,3,student,3,-1,-1,-2,-1,1,2
P0265,package3,package3,package2,weight_loss,penalty,UBI,4,4,0,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,-1,-2,-2,2,-2,1,1,2,-2,1,63,1,0,GB,GB,3,0,healthcare,2,2,-1,1,0,0,0
P0058,package3,package3,package3,penalty,UBI,weight_loss,5,2,4,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,-1,2,-1,-1,-1,1,-1,2,1,-1,20,0,0,GB,GB,1,1,banking,4,-2,-1,2,1,-1,2
P0035,package1,package1,package2,UBI,weight_loss,penalty,2,0,5,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,-1,1,-1,0,-1,1,-1,1,-1,1,51,0,6,GB,GB,3,0,IT,4,0,-2,0,0,1,1
P0046,package1,package1,package3,penalty,UBI,weight_loss,5,5,3,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,-2,-2,2,-2,1,2,2,-2,2,71,1,0,GB,GB,3,4,BUSINESS MANAGER,4,2,2,-2,2,2,2
P0045,package1,package2,package3,UBI,weight_loss,penalty,5,2,3,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,-2,2,-2,2,-2,2,-2,2,1,2,23,0,0,GB,GB,3,0,healthcare,5,-2,-1,1,0,2,2
P0388,package1,package3,package1,weight_loss,penalty,UBI,4,1,5,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,-1,1,-1,0,-2,1,0,1,0,2,60,1,0,GB,GB,3,2,Healthcare and animation,4,-2,1,1,2,1,1
P0301,package1,package3,package3,weight_loss,UBI,penalty,4,3,1,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,2,2,0,1,-2,0,-2,2,-1,1,22,1,0,GB,GB,3,3,N/A,3,-2,0,-1,1,1,0
P0267,package2,package1,package1,UBI,weight_loss,penalty,1,0,2,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,0,2,1,-1,1,0,1,2,1,19,0,0,GB,GB,1,1,hospitality ,3,2,0,1,0,-1,1
P0093,package2,package1,package2,UBI,penalty,weight_loss,2,4,5,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,-2,1,-2,-1,-2,2,-2,2,-2,2,58,0,0,GB,GB,3,0,Manager,3,-2,-2,1,1,0,2
P0275,package2,package1,package3,weight_loss,UBI,penalty,4,0,1,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,2,-2,2,1,1,-2,2,-2,1,68,0,1,IN,GB,3,4,N/A,2,2,1,-1,1,2,0
P0163,package2,package2,package1,weight_loss,UBI,penalty,4,5,3,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,-2,0,-1,1,0,1,0,2,-1,1,40,0,6,DE,GB,3,0,Legal,5,0,2,0,-1,1,2
P0208,package2,package2,package2,penalty,weight_loss,UBI,3,0,3,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,0,-2,1,0,-1,1,2,-1,0,38,1,0,GB,GB,3,0,Construction,3,-1,1,0,0,2,0
P0224,package2,package2,package3,weight_loss,UBI,penalty,4,4,4,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,-1,1,1,-1,-1,2,1,1,-1,2,64,0,0,GB,GB,3,4,accountancy,4,0,0,0,0,0,1
P0131,package2,package3,package1,UBI,penalty,weight_loss,4,2,2,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,1,0,-2,2,1,-1,2,2,-1,21,0,0,GB,GB,1,3,student in biology,3,-2,0,0,0,1,-1
P0211,package2,package3,package2,penalty,weight_loss,UBI,1,3,4,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,2,1,-2,2,2,0,-1,2,1,1,68,1,0,GB,GB,3,1,Technology and information,4,1,2,-1,1,2,0
P0375,package2,package3,package3,penalty,UBI,weight_loss,4,3,0,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,-1,-1,1,0,-1,-1,1,0,0,40,1,0,BG,GB,3,0,Material planner and buyer,5,2,-1,-2,1,1,1
P0076,package3,package1,package1,weight_loss,UBI,penalty,4,0,3,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,2,1,-1,1,-2,-1,-1,1,2,1,21,0,0,GB,GB,2,0,Marketing ,4,2,0,1,-1,-1,1
P0321,package3,package1,package2,penalty,weight_loss,UBI,5,0,5,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,1,-2,2,-2,1,-1,2,-2,2,53,0,2,GB,GB,3,2,Education,4,2,1,1,1,0,1
P0407,package3,package1,package3,penalty,UBI,weight_loss,2,3,1,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,2,-1,2,1,-1,0,2,2,2,2,23,1,2,DE,GB,3,1,Caterer,3,1,0,-2,-2,-2,0
P0220,package3,package2,package2,penalty,UBI,weight_loss,0,3,5,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,1,0,-2,-2,-2,0,2,1,2,73,0,4,AT,GB,3,2,artist,4,-2,1,-2,2,2,2
P0393,package3,package2,package3,penalty,UBI,weight_loss,2,1,3,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,1,1,1,1,-1,1,1,2,-1,22,1,0,GB,GB,2,0,finance,3,-1,-1,-1,0,2,1
P0022,package3,package3,package1,UBI,penalty,weight_loss,1,1,5,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,-2,2,-2,2,-2,2,-2,2,-2,2,61,0,0,GB,GB,2,1,education,5,2,2,-2,0,0,1
P0088,package3,package3,package2,UBI,weight_loss,penalty,2,3,0,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,-1,1,-2,1,-1,1,-2,1,-1,2,70,0,0,GB,GB,3,4,education before retirement,3,0,-1,-1,1,1,1
P0232,package3,package3,package3,UBI,weight_loss,penalty,4,3,5,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,2,2,-1,2,1,-2,1,2,-2,-1,63,0,0,GB,GB,3,4,healthcare,4,-2,-2,2,-1,1,1
P0018,package1,package1,package1,penalty,weight_loss,UBI,2,1,5,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,2,1,1,-2,1,-2,-1,1,2,-1,55,0,0,GB,GB,3,4,retired,5,2,0,1,0,-1,-1
P0159,package1,package1,package2,weight_loss,UBI,penalty,0,4,3,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,2,-2,-1,-2,-1,0,2,1,0,30,0,4,PT,GB,3,1,Crew Member,3,-2,1,2,2,1,1
P0350,package1,package2,package1,penalty,weight_loss,UBI,0,0,0,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,0,2,0,0,1,0,-1,1,0,1,55,1,1,LK,GB,3,4,Finance,3,-2,0,-1,1,2,-1
P0120,package1,package2,package2,penalty,weight_loss,UBI,4,5,0,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,-2,2,-2,2,-1,2,-2,2,-1,1,64,0,2,GB,GB,3,3,Customer Service,2,2,-1,-2,2,1,1
P0310,package1,package2,package3,penalty,UBI,weight_loss,0,4,5,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,-2,1,-1,2,-2,1,-1,2,-2,2,52,1,4,GB,GB,3,2,IT,4,-2,-1,-1,2,1,0
P0368,package1,package3,package1,UBI,penalty,weight_loss,3,1,1,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,-1,1,-2,2,1,1,0,0,-2,-1,20,1,0,HU,GB,1,1,Web Development,3,-1,-2,-2,0,2,-1
P0212,package1,package3,package2,UBI,weight_loss,penalty,5,5,2,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,-1,2,1,1,-1,2,1,1,1,2,49,0,0,GB,GB,3,1,Estate agency,4,-2,1,2,-1,0,2
P0261,package1,package3,package3,UBI,penalty,weight_loss,1,5,4,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,0,-1,-1,-1,-2,-1,1,2,2,2,65,0,0,GB,GB,3,2,Media,6,0,1,-1,0,0,-1
P0296,package2,package1,package1,penalty,weight_loss,UBI,2,5,5,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,1,0,-2,0,1,1,0,1,2,44,1,0,GB,GB,3,3,IT,5,-1,1,1,1,0,1
P0160,package2,package1,package2,penalty,weight_loss,UBI,4,5,2,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,-2,0,0,-1,-1,1,1,1,1,1,62,0,0,GB,GB,3,4,none,3,-2,0,2,1,0,1
P0343,package2,package1,package3,penalty,weight_loss,UBI,4,0,3,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,-1,1,0,-1,-1,1,1,0,2,35,1,1,HK,GB,3,0,Software Engineer,5,1,1,1,1,0,0
P0292,package2,package2,package1,weight_loss,penalty,UBI,3,0,2,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,2,2,-2,2,-2,-1,-2,2,-2,2,63,0,1,CN,GB,3,1,Education,6,1,-1,-1,-2,-1,1
P0253,package2,package2,package2,penalty,UBI,weight_loss,4,1,0,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,1,-1,1,-2,0,2,1,-2,2,59,1,0,GB,GB,3,0,quarrying,3,-2,2,2,-1,2,1
P0094,package2,package3,package1,UBI,weight_loss,penalty,1,2,3,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,2,2,-2,0,1,2,-2,2,-1,2,21,1,0,GB,GB,3,0,IT Consultant,4,2,1,1,2,2,1
P0210,package2,package3,package2,weight_loss,penalty,UBI,1,1,0,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,0,-2,-1,0,1,0,0,2,0,0,29,0,6,GB,GB,3,2,freelancer,4,0,-1,1,-1,-1,0
P0012,package3,package1,package1,penalty,UBI,weight_loss,4,3,3,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,-1,-1,-1,-1,1,1,1,2,1,0,26,1,0,GB,GB,3,0,Communications,2,-2,1,-1,0,2,1
P0083,package3,package1,package2,weight_loss,penalty,UBI,1,0,1,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,-2,2,1,2,-2,2,-2,1,-2,0,52,0,3,GB,GB,3,4,Education ,5,2,1,1,1,0,1
P0341,package3,package1,package3,weight_loss,penalty,UBI,3,4,5,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,2,1,-2,-2,1,-2,1,2,1,23,1,6,ZA,GB,3,0,Software developer,4,2,-2,0,-1,2,-1
P0011,package3,package2,package1,weight_loss,UBI,penalty,1,1,5,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,0,1,-1,0,-2,0,0,1,0,22,1,0,GB,GB,3,3,N/A,3,0,1,0,-1,2,0
P0141,package3,package2,package2,penalty,UBI,weight_loss,1,5,4,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,-1,1,0,1,1,2,2,1,1,22,1,1,GB,GB,2,0,finance,4,-1,0,0,2,-2,-1
P0071,package3,package3,package1,UBI,weight_loss,penalty,1,2,1,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,0,2,0,1,0,2,-1,1,0,2,18,0,5,NO,GB,1,1,Teacher ,4,2,0,0,1,1,1
